강원특별자치도 강릉시_2015,0.6239108106623947,C
강원특별자치도 고성군_2015,0.1875000995839813,B
강원특별자치도 동해시_2015,0.7083592595657736,C
강원특별자치도 삼척시_2015,0.2305345326378197,B
강원특별자치도 속초시_2015,0.8427035815022093,C
강원특별자치도 양구군_2015,0.5852383693967742,C
강원특별자치도 양양군_2015,0.2030228604889806,B
강원특별자치도 영월군_2015,0.254017359603204,B
강원특별자치도 원주시_2015,1.715396453014311,D
강원특별자치도 인제군_2015,0.6393717566701675,C
강원특별자치도 정선군_2015,0.2219611837705075,B
강원특별자치도 철원군_2015,0.5890043719829263,C
강원특별자치도 춘천시_2015,1.099431680643979,C
강원특별자치도 태백시_2015,0.3385845158269358,B
강원특별자치도 평창군_2015,0.260274625062739,B
강원특별자치도 홍천군_2015,0.3203397827172921,B
강원특별자치도 화천군_2015,0.3570751970672426,B
강원특별자치도 횡성군_2015,0.3224230587219117,B
경기도 가평군_2015,0.4258470612535009,B
경기도 고양시_2015,2.680214332545797,D
경기도 과천시_2015,1.930642579460029,D
경기도 광명시_2015,2.52598892233238,D
경기도 광주시_2015,2.61546222888397,D
경기도 구리시_2015,2.673484826869082,D
경기도 군포시_2015,3.097496545146528,D
경기도 김포시_2015,2.384719508921567,D
경기도 남양주시_2015,2.362166415926008,D
경기도 동두천시_2015,0.8412484708503774,C
경기도 부천시_2015,2.933321932978282,D
경기도 성남시_2015,2.417350443071441,D
경기도 수원시_2015,4.421850330675927,D
경기도 시흥시_2015,4.974503124317034,D
경기도 안산시_2015,4.634025584497635,D
경기도 안성시_2015,0.9552066815703866,C
경기도 안양시_2015,2.818852241395896,D
경기도 양주시_2015,1.586111851090338,D
경기도 양평군_2015,0.5513845430961003,B
경기도 여주시_2015,0.6674322266808987,C
경기도 연천군_2015,0.3423102748695844,B
경기도 오산시_2015,5.336184782631133,D
경기도 용인시_2015,2.692740140824902,D
경기도 의왕시_2015,2.471767943509892,D
경기도 의정부시_2015,1.809732492231082,D
경기도 이천시_2015,1.693224178548333,D
경기도 파주시_2015,1.936695528177564,D
경기도 평택시_2015,2.160819079793824,D
경기도 포천시_2015,0.7490193703750927,C
경기도 하남시_2015,2.318406663490741,D
경기도 화성시_2015,4.468961816399332,D
경상남도 거제시_2015,4.179102596792757,D
경상남도 거창군_2015,0.3254871603731216,B
경상남도 고성군_2015,0.107733702321091,A
경상남도 김해시_2015,3.685819424678916,D
경상남도 남해군_2015,0.0026085997831196,A
경상남도 밀양시_2015,0.2880868739869541,B
경상남도 사천시_2015,0.4363687645105516,B
경상남도 산청군_2015,0.197995749679711,B
경상남도 양산시_2015,2.409098644921372,D
경상남도 의령군_2015,0.0,A
경상남도 진주시_2015,1.25058329213983,C
경상남도 창녕군_2015,0.2541644678472324,B
경상남도 창원시_2015,2.236825066640838,D
